"sim_id" "eir" "access" "season" "seed" "model" "age" "nTreatments1" "nHost" "nPatent" "nUncomp" "nSevere" "expectedDirectDeaths" "expectedSevere" "expectedIndirectDeaths" "age_prev" "prevalence_2to10"
"e25a44z2s05m0000GA" 22 0.44 2 5 "0000GA" 17.5 1440 5070.66666666667 38361 5340 10 1.800443 5.082406 0.8819823 0.630439784380752 0.482286958423389
"e25a44z2s05m0000GA" 22 0.44 2 5 "0000GA" 60 3094 24946.1666666667 161601 11661 5 0.935301 5.807861 1.096451 0.539832439185713 0.482286958423389
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 0.25 795 1288.41666666667 1564 2227 101 10.58478 101.78137 25.149101 0.101157751762499 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 0.75 1039 681.833333333333 1912 2213 77 6.673654 67.74269 15.383217 0.233683695917869 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 1.5 2240 1205.66666666667 3399 4272 117 9.5563213 111.7774 18.504844 0.234932264307437 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 3.5 6894 3447.91666666667 12325 13409 187 11.7221391 205.47956 26.787866 0.297885196374622 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 7.5 7645 5650.58333333333 30826 19253 84 5.442695 87.50803 14.374413 0.454613830430487 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 12.5 3897 5420.91666666667 36725 11912 15 1.909834 19.223776 4.093427 0.564557039861032 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 17.5 2138 5011.25 35655 7095 7 1.031656 7.090346 1.6518335 0.592915939136942 0.382874584270076
"e25a44z2s05m0000GP" 22 0.44 2 5 "0000GP" 60 6558 24652.25 156054 19718 15 2.292092 10.992966 2.664018 0.527517772211461 0.382874584270076
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 0.25 764 1291.16666666667 2206 2180 111 10.709583 94.07284 22.424101 0.142377694591455 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 0.75 1128 675.083333333333 2227 2187 57 5.3331133 66.31114 12.93336 0.27490433279842 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 1.5 2265 1200.91666666667 4057 4187 132 10.21977 127.13 14.411278 0.281521060301159 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 3.5 6048 3514.58333333333 15252 12008 225 14.9697226 229.55061 18.157911 0.361636040308239 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 7.5 6635 5739.91666666667 36060 16582 93 6.351023 97.63511 9.257172 0.523526764325847 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 12.5 3238 5477.5 40152 10545 23 2.848673 19.049921 2.6216701 0.610862619808307 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 17.5 1694 5049.58333333333 37972 6078 9 1.292171 5.301353 0.9372376 0.62665236405644 0.447337393048052
"e25a44z2s05m0000GPSG" 22 0.44 2 5 "0000GPSG" 60 3370 24923.25 166459 12625 5 0.730017 5.020668 1.0695251 0.556572009402198 0.447337393048052
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 0.25 546 1308.91666666667 2491 1619 87 10.430635 71.05987 14.073154 0.158591710702235 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 0.75 945 690.583333333333 2540 2010 74 8.319719 71.51736 12.25094 0.306504163147098 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 1.5 1936 1231.75 4803 3807 103 10.356407 105.13297 13.654543 0.324944185102496 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 3.5 5189 3588.91666666667 17796 11202 152 12.5421701 151.99701 17.29365 0.413216615970465 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 7.5 5624 5824.75 38216 15182 71 6.0638623 69.57517 8.706247 0.546747356825043 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 12.5 2771 5517.66666666667 40667 9536 20 3.147494 16.198474 2.4839828 0.614193801727783 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 17.5 1456 5069.83333333333 38060 5593 4 0.723004 5.270331 0.9142801 0.625595844702324 0.48106022879442
"e25a44z2s06m0000GA" 22 0.44 2 6 "0000GA" 60 3114 24944.6666666667 159256 11680 4 0.73794 5.882543 1.107648 0.532030895047706 0.48106022879442
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 0.25 739 1293.66666666667 1602 2158 93 9.5328559 97.10062 23.973151 0.103195052821438 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 0.75 1017 685.916666666667 1951 2270 63 5.5486324 69.1395 15.644846 0.237030737455959 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 1.5 2189 1212.16666666667 3599 4231 126 10.486169 110.79127 18.317056 0.247421971676062 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 3.5 6917 3441 11870 13199 213 14.276962 207.55832 26.630102 0.287464884239078 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 7.5 7763 5644.16666666667 29999 19099 88 6.043925 88.57306 14.267223 0.442920419311974 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 12.5 3742 5435.33333333333 36368 11872 11 1.433158 19.218004 4.064718 0.557586164601987 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 17.5 2261 5000.5 34787 7219 8 1.181077 7.417605 1.7239965 0.579725360797254 0.374883610445353
"e25a44z2s06m0000GP" 22 0.44 2 6 "0000GP" 60 6547 24652.1666666667 156584 19256 13 1.989314 10.879124 2.633612 0.529311149121443 0.374883610445353
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 0.25 775 1292.5 2060 2147 95 9.56448 91.84886 22.035563 0.132817537072856 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 0.75 1082 678.083333333333 2250 2229 70 6.027393 68.33057 13.225624 0.276514686002212 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 1.5 2127 1213.5 3975 3978 131 10.5272727 121.57837 13.662787 0.272970745776679 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 3.5 6145 3509.5 15350 12164 222 14.172167 234.05535 18.339686 0.364486868974688 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 7.5 6770 5725.83333333333 35527 16700 102 6.930695 98.83245 9.349331 0.517057196914569 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 12.5 3371 5466.25 40187 10563 24 2.92097 19.595974 2.6615137 0.61265340346063 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 17.5 1687 5050.25 38029 6274 5 0.719093 5.478622 0.9717734 0.627510189264558 0.44332657158023
"e25a44z2s06m0000GPSG" 22 0.44 2 6 "0000GPSG" 60 3439 24915.9166666667 166587 12696 3 0.448924 5.017808 1.0692836 0.557163928011211 0.44332657158023
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 0.25 540 1307.66666666667 2520 1576 58 7.275189 67.35963 13.36694 0.160591384144787 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 0.75 921 693.666666666667 2640 1962 76 8.828005 69.580677 12.087068 0.3171552138395 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 1.5 1896 1236.5 4600 3763 123 11.944379 104.00819 13.503299 0.310014826796064 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 3.5 5225 3585.41666666667 17998 11308 154 13.125368 153.48431 17.513982 0.418314933178385 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 7.5 5486 5838.75 37748 14885 70 6.3583477 68.92394 8.628138 0.538756868621994 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 12.5 2646 5528 41592 9254 12 1.988911 15.825799 2.417321 0.62698986975398 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 17.5 1426 5072.75 37920 5538 5 0.901054 5.409695 0.9371185 0.622936277167217 0.476546544692501
"e25a44z2s07m0000GA" 22 0.44 2 7 "0000GA" 60 3065 24946.8333333333 160667 11450 5 0.924855 5.698295 1.0750255 0.536698044507987 0.476546544692501
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 0.25 701 1296 1539 2075 113 11.552197 95.16704 23.467539 0.0989583333333333 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 0.75 1029 684.583333333333 1884 2210 58 5.17557 66.73869 15.134031 0.229336579427876 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 1.5 2302 1206 3486 4263 104 8.3793358 111.26187 18.53289 0.240878938640133 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 3.5 6907 3438.41666666667 12131 13290 202 13.383842 202.43951 26.469306 0.294006446765711 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 7.5 7746 5645.08333333333 30555 19017 88 6.321635 88.07731 14.293947 0.451056228871732 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 12.5 3879 5420 37163 11844 14 1.91087 19.350541 4.096411 0.571386838868389 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 17.5 2258 5002.16666666667 34508 7162 5 0.736401 7.323545 1.7028722 0.57488421683937 0.380818197055132
"e25a44z2s07m0000GP" 22 0.44 2 7 "0000GP" 60 6659 24642.0833333333 155337 19402 16 2.438801 10.897561 2.638585 0.52531069816202 0.380818197055132
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 0.25 761 1291.33333333333 2122 2134 91 8.904805 91.35671 21.862247 0.136938564790914 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 0.75 1002 684.166666666667 2174 2138 66 5.891299 65.36823 12.633764 0.264799025578563 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 1.5 2192 1212.08333333333 3962 4178 99 7.339194 126.32726 14.257761 0.272396012375387 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 3.5 6075 3509.58333333333 15575 12111 218 14.994977 233.434 18.577247 0.369820728956429 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 7.5 6642 5736.16666666667 35677 16723 107 7.23742 101.20823 9.492123 0.518304907458523 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 12.5 3292 5474.33333333333 40172 10652 17 2.182135 19.186699 2.6508506 0.611520428667113 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 17.5 1692 5049.25 37765 6099 5 0.71983 5.227823 0.926782 0.623277384430031 0.446034202492564
"e25a44z2s07m0000GPSG" 22 0.44 2 7 "0000GPSG" 60 3395 24921.1666666667 165961 12569 4 0.589448 4.986836 1.0663773 0.55495328602861 0.446034202492564
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 0.25 486 1313 2551 1587 66 8.001644 69.83197 13.852721 0.161906575272912 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 0.75 941 690.5 2700 1981 74 8.452564 71.47573 12.25003 0.325850832729906 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 1.5 1945 1231.25 4697 3817 100 9.783853 102.05792 13.444029 0.317901861252115 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 3.5 5177 3594.08333333333 17460 11318 145 11.960632 152.92713 17.426136 0.404832015581163 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 7.5 5538 5833.5 37828 15003 76 7.1318211 67.59368 8.513386 0.54038456044113 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 12.5 2780 5517.83333333333 41051 9317 12 1.874184 16.099011 2.4623234 0.619974627722234 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 17.5 1435 5072.66666666667 38589 5406 9 1.62183 5.217456 0.9054291 0.633936785385727 0.473965870675009
"e25a44z2s08m0000GA" 22 0.44 2 8 "0000GA" 60 3076 24945.9166666667 160291 11408 8 1.486973 5.661964 1.0675637 0.535461715511223 0.473965870675009
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 0.25 690 1296.08333333333 1514 2109 100 9.7201969 95.18597 23.439094 0.0973445637497589 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 0.75 1036 684 1912 2235 77 7.0562019 67.14062 15.288581 0.232943469785575 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 1.5 2304 1202 3509 4308 110 9.0196028 112.9274 18.444804 0.243275097060455 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 3.5 6881 3444.08333333333 12492 13277 204 14.047075 210.11606 26.790972 0.302257494737351 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 7.5 7695 5650.75 31057 19225 94 6.786648 88.251 14.34086 0.458007049211757 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 12.5 3666 5440.33333333333 37662 11679 20 2.590252 18.687315 3.960805 0.576894798112861 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 17.5 2209 5004.66666666667 34947 6985 8 1.181163 7.103542 1.6515865 0.581906886905555 0.387519692957409
"e25a44z2s08m0000GP" 22 0.44 2 8 "0000GP" 60 6511 24654.4166666667 156276 19432 17 2.602865 11.01932 2.669059 0.528221785819309 0.387519692957409
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 0.25 765 1292.41666666667 2178 2168 108 10.818505 92.19188 21.921906 0.140434586369205 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 0.75 1070 677.333333333333 2127 2174 66 5.8650355 66.42718 12.902948 0.261687992125984 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 1.5 2148 1214.91666666667 3960 4020 131 10.3822059 125.57326 14.090961 0.271623568145963 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 3.5 6032 3513.75 15400 12132 205 13.130254 230.94708 18.275493 0.365231827344954 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 7.5 6752 5727.5 35342 16737 108 7.2549286 99.0363 9.331494 0.514215044376546 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 12.5 3205 5478.66666666667 40351 10711 16 1.991733 19.902986 2.6912953 0.613759430518374 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 17.5 1674 5051.66666666667 38369 6158 9 1.291467 5.349966 0.9456943 0.632942923127681 0.441976654340634
"e25a44z2s08m0000GPSG" 22 0.44 2 8 "0000GPSG" 60 3483 24913 166056 12878 3 0.440275 5.138858 1.095202 0.555452976357725 0.441976654340634
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 0.25 499 1312.33333333333 2659 1586 60 7.510106 67.327742 13.328397 0.168846837693675 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 0.75 972 686.25 2750 2040 77 8.638658 73.70457 12.738043 0.333940497874924 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 1.5 1956 1234.41666666667 4659 3832 110 11.082743 108.04875 13.850957 0.314521028826031 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 3.5 5121 3592.83333333333 17613 11281 159 13.747232 156.64434 17.683406 0.40852159391381 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 7.5 5608 5828.83333333333 38261 15020 73 6.2846804 69.24722 8.683201 0.547007691647843 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 12.5 2834 5510.33333333333 41335 9555 16 2.515975 16.508013 2.515863 0.62511342326538 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 17.5 1469 5067.25 38199 5648 8 1.440494 5.468812 0.9471189 0.628200700577236 0.478204444583422
"e25a44z2s09m0000GA" 22 0.44 2 9 "0000GA" 60 3146 24942.25 161230 11629 3 0.567311 5.795877 1.0915367 0.538677678771295 0.478204444583422
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 0.25 738 1293.66666666667 1621 2115 107 10.762396 95.97972 23.638457 0.104418964184489 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 0.75 1005 686.25 2080 2290 53 5.1195614 69.48744 15.70226 0.252580449301761 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 1.5 2240 1206.41666666667 3605 4249 113 8.5209448 113.0731 18.645072 0.249015680044208 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 3.5 6856 3448.5 12552 13410 190 12.560859 211.24244 27.227042 0.303320284181528 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 7.5 7816 5640.5 30569 19240 91 5.90024 88.07223 14.290649 0.451629583665751 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 12.5 3756 5430.75 37254 11652 21 2.831281 18.939947 4.01818 0.571652165907103 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 17.5 2239 5003.08333333333 35488 7075 15 2.216934 7.285624 1.697817 0.591102153671902 0.385078702481021
"e25a44z2s09m0000GP" 22 0.44 2 9 "0000GP" 60 6733 24635.5 156798 19539 10 1.547774 11.320794 2.740499 0.530393131862556 0.385078702481021
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 0.25 790 1289 1990 2128 111 11.37243 90.75902 21.727439 0.128652702353245 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 0.75 1026 683.416666666667 2182 2169 66 5.4610547 65.349115 12.681983 0.266065114010487 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 1.5 2186 1214.83333333333 4017 4062 134 10.4359116 123.43879 13.936338 0.275552201948141 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 3.5 5941 3518 15604 12034 219 14.623147 230.09638 18.245393 0.36962289179458 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 7.5 6721 5731.66666666667 35131 16570 90 5.6843387 98.4786 9.330973 0.510773480662983 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 12.5 3321 5472.5 39932 10734 13 1.639362 19.551094 2.6895944 0.608070656311862 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 17.5 1593 5058.08333333333 37946 6080 5 0.717272 5.11429 0.9121507 0.625170931018007 0.442007529643644
"e25a44z2s09m0000GPSG" 22 0.44 2 9 "0000GPSG" 60 3327 24926.5833333333 167183 12601 3 0.442289 5.006468 1.0674536 0.558918022593015 0.442007529643644
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 0.25 512 1311.91666666667 2635 1534 69 8.389823 65.15864 12.924829 0.167375976624532 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 0.75 922 691.416666666667 2738 2027 71 7.630424 72.20818 12.435081 0.329998794745089 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 1.5 1926 1234.08333333333 4616 3788 119 11.6362928 103.57871 13.527848 0.311702343169694 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 3.5 5156 3592.33333333333 17635 11032 148 12.758288 151.25277 17.092239 0.409088800222697 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 7.5 5515 5839.08333333333 38169 15047 71 6.023652 68.40976 8.588799 0.544734476016498 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 12.5 2743 5518.58333333333 41281 9474 14 2.271832 16.317649 2.4923271 0.623363483985926 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 17.5 1422 5072.41666666667 38173 5569 7 1.260095 5.421787 0.9386732 0.627133680527033 0.476977422764931
"e25a44z2s10m0000GA" 22 0.44 2 10 "0000GA" 60 3296 24928.1666666667 158636 11954 1 0.184835 5.971327 1.1277606 0.530310425288663 0.476977422764931
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 0.25 756 1292.33333333333 1584 2136 99 10.070207 97.64543 24.109192 0.102140830539077 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 0.75 1077 678.833333333333 1921 2312 71 6.526088 70.10824 15.858856 0.235821261969065 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 1.5 2263 1205.08333333333 3596 4364 108 8.674239 113.83006 18.981624 0.24866883341401 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 3.5 6848 3448.66666666667 12334 13472 211 13.910178 210.01001 27.281041 0.298037889039242 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 7.5 7701 5651.58333333333 30520 19069 79 5.368598 86.8627 14.145067 0.45002138043911 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 12.5 3815 5428.66666666667 37014 11801 14 1.847515 19.270767 4.081422 0.568187400221049 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 17.5 2176 5005.91666666667 35622 6981 5 0.737213 7.041427 1.6399344 0.592998285362321 0.382301221305079
"e25a44z2s10m0000GP" 22 0.44 2 10 "0000GP" 60 6438 24664.75 156491 19227 8 1.222736 10.847561 2.627646 0.528726894319491 0.382301221305079
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 0.25 719 1294.75 2017 2077 103 10.576372 89.15146 21.297364 0.12981914140439 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 0.75 1094 678.916666666667 2238 2191 74 6.2156853 69.64494 13.501102 0.274702344421259 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 1.5 2212 1207.66666666667 4170 4085 127 10.04643 124.18067 13.89434 0.287744962738062 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 3.5 6069 3509.91666666667 15347 12120 235 15.1844 233.04244 18.355217 0.364372373513141 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 7.5 6726 5731.33333333333 35922 16601 103 6.444905 99.93852 9.41486 0.522304292194952 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 12.5 3412 5463 39987 10825 19 2.355504 19.623825 2.705067 0.60996705107084 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 17.5 1617 5055.91666666667 37795 6168 7 1.006369 5.267531 0.9364697 0.622950009065287 0.448363809288819
"e25a44z2s10m0000GPSG" 22 0.44 2 10 "0000GPSG" 60 3296 24929.1666666667 166886 12309 3 0.438328 4.842849 1.0324544 0.557867290656861 0.448363809288819
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 0.25 513 1311 2729 1634 73 8.942898 70.51822 13.984324 0.173468090516145 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 0.75 1001 683.75 2775 2151 83 9.453698 77.07964 13.244198 0.338208409506399 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 1.5 1965 1230.66666666667 4972 3933 95 9.361863 104.91715 13.983488 0.336673889490791 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 3.5 5328 3577.58333333333 18279 11672 157 13.149218 154.82098 17.97583 0.42577624560341 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 7.5 5381 5845.75 39954 15150 69 5.872053 65.95347 8.533454 0.569559081383911 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 12.5 2623 5529.5 42053 9164 12 1.885469 15.169392 2.3801417 0.633767368960424 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 17.5 1288 5083 38231 5139 5 0.899621 4.719504 0.8333184 0.626778805167552 0.499124902725738
"e26a44z2s01m0000GA" 25 0.44 2 1 "0000GA" 60 3108 24943.3333333333 158927 11394 7 1.307068 5.707402 1.0829555 0.53096017639984 0.499124902725738
"e26a44z2s01m0000GP" 25 0.44 2 1 "0000GP" 0.25 791 1289.16666666667 1706 2238 129 13.020827 102.80431 25.333244 0.110277957336781 0.412154042990261
"e26a44z2s01m0000GP" 25 0.44 2 1 "0000GP" 0.75 1113 678.166666666667 2142 2376 64 5.9417484 71.42726 16.17555 0.263209633816663 0.412154042990261
"e26a44z2s01m0000GP" 25 0.44 2 1 "0000GP" 1.5 2337 1199.58333333333 3857 4493 92 7.401747 112.16681 19.150922 0.267940257033692 0.412154042990261
"e26a44z2s01m0000GP" 25 0.44 2 1 "0000GP" 3.5 7027 3428.16666666667 13338 13939 211 13.953739 202.44642 27.511429 0.324225776654188 0.412154042990261
"e26a44z2s01m0000GP" 25 0.44 2 1 "0000GP" 7.5 7515 5669 32931 19192 81 5.462068 82.43796 14.062465 0.484080084671018 0.412154042990261
"e26a44z2s01m0000GP" 25 0.44 2 1 "0000GP" 12.5 3598 5446 38106 11393 14 1.780242 17.628333 3.832336 0.583088505325009 0.412154042990261
